ID,Score,Media,Dimension,Question,Direction,Rendering
60,3,I,Library2,Privacy,Side1,Real
60,2,I,Library2,Overall,Side1,Real
60,2,I,Office1,Content,Main,Real
60,2,I,Office1,Access,Main,Real
60,2,I,Office1,Clarity,Main,Real
60,3,I,Office1,Privacy,Main,Real
60,3,I,Office1,Overall,Main,Real
60,2,I,Office2,Content,Main,Real
60,2,I,Office2,Access,Main,Real
60,2,I,Office2,Clarity,Main,Real
60,3,I,Office2,Privacy,Main,Real
60,3,I,Office2,Overall,Main,Real
61,-1,P,Office1,Content,360,Real
61,0,P,Office1,Access,360,Real
61,-1,P,Office1,Clarity,360,Real
61,2,P,Office1,Privacy,360,Real
61,1,P,Office1,Overall,360,Real
61,0,P,Office2,Content,360,Real
61,1,P,Office2,Access,360,Real
61,-1,P,Office2,Clarity,360,Real
61,1,P,Office2,Privacy,360,Real
61,0,P,Office2,Overall,360,Real
61,1,P,Library1,Content,360,Real
61,-2,P,Library1,Access,360,Real
61,0,P,Library1,Clarity,360,Real
61,-2,P,Library1,Privacy,360,Real
61,0,P,Library1,Overall,360,Real
61,0,P,Library2,Content,360,Real
61,1,P,Library2,Access,360,Real
61,1,P,Library2,Clarity,360,Real
61,-2,P,Library2,Privacy,360,Real
61,-1,P,Library2,Overall,360,Real
61,2,I,Library1,Content,Main,Render
61,1,I,Library1,Access,Main,Render
61,2,I,Library1,Clarity,Main,Render
61,1,I,Library1,Privacy,Main,Render
61,1,I,Library1,Overall,Main,Render
61,1,I,Library1,Content,Side1,Render
61,1,I,Library1,Access,Side1,Render
61,1,I,Library1,Clarity,Side1,Render
61,1,I,Library1,Privacy,Side1,Render
61,2,I,Library1,Overall,Side1,Render
61,2,I,Library2,Content,Main,Render
61,2,I,Library2,Access,Main,Render
61,0,I,Library2,Clarity,Main,Render
61,1,I,Library2,Privacy,Main,Render
61,3,I,Library2,Overall,Main,Render
61,-1,I,Library2,Content,Side2,Render
61,1,I,Library2,Access,Side2,Render
61,1,I,Library2,Clarity,Side2,Render
61,-2,I,Library2,Privacy,Side2,Render
61,0,I,Library2,Overall,Side2,Render
61,0,I,Library2,Content,Side1,Render
61,1,I,Library2,Access,Side1,Render
61,1,I,Library2,Clarity,Side1,Render
61,0,I,Library2,Privacy,Side1,Render
61,1,I,Library2,Overall,Side1,Render
61,-1,I,Office1,Content,Main,Render
61,0,I,Office1,Access,Main,Render
61,0,I,Office1,Clarity,Main,Render
61,2,I,Office1,Privacy,Main,Render
61,0,I,Office1,Overall,Main,Render
61,-2,I,Office2,Content,Main,Render
61,-1,I,Office2,Access,Main,Render
61,0,I,Office2,Clarity,Main,Render
61,2,I,Office2,Privacy,Main,Render
61,1,I,Office2,Overall,Main,Render
63,-3,P,Office1,Content,360,Real
63,-2,P,Office1,Access,360,Real
63,-2,P,Office1,Clarity,360,Real
63,-3,P,Office1,Privacy,360,Real
63,-2,P,Office1,Overall,360,Real
63,1,P,Office2,Content,360,Real
63,2,P,Office2,Access,360,Real
63,2,P,Office2,Clarity,360,Real
63,1,P,Office2,Privacy,360,Real
63,2,P,Office2,Overall,360,Real
63,2,P,Library1,Content,360,Real
63,2,P,Library1,Access,360,Real
63,2,P,Library1,Clarity,360,Real
63,1,P,Library1,Privacy,360,Real
63,2,P,Library1,Overall,360,Real
63,2,P,Library2,Content,360,Real
63,2,P,Library2,Access,360,Real
63,2,P,Library2,Clarity,360,Real
63,2,P,Library2,Privacy,360,Real
63,2,P,Library2,Overall,360,Real
63,2,I,Library1,Content,Main,Collage
63,3,I,Library1,Access,Main,Collage
63,2,I,Library1,Clarity,Main,Collage
63,1,I,Library1,Privacy,Main,Collage
63,2,I,Library1,Overall,Main,Collage
63,3,I,Library1,Content,Side1,Collage
63,3,I,Library1,Access,Side1,Collage
63,2,I,Library1,Clarity,Side1,Collage
63,1,I,Library1,Privacy,Side1,Collage
63,2,I,Library1,Overall,Side1,Collage
63,2,I,Library2,Content,Main,Collage
63,1,I,Library2,Access,Main,Collage
63,2,I,Library2,Clarity,Main,Collage
63,3,I,Library2,Privacy,Main,Collage
63,2,I,Library2,Overall,Main,Collage
63,2,I,Library2,Content,Side2,Collage
63,2,I,Library2,Access,Side2,Collage
63,2,I,Library2,Clarity,Side2,Collage
63,2,I,Library2,Privacy,Side2,Collage
63,2,I,Library2,Overall,Side2,Collage
63,2,I,Library2,Content,Side1,Collage
63,3,I,Library2,Access,Side1,Collage
63,2,I,Library2,Clarity,Side1,Collage
63,2,I,Library2,Privacy,Side1,Collage
63,2,I,Library2,Overall,Side1,Collage
63,1,I,Office1,Content,Main,Collage
63,1,I,Office1,Access,Main,Collage
63,1,I,Office1,Clarity,Main,Collage
63,2,I,Office1,Privacy,Main,Collage
63,1,I,Office1,Overall,Main,Collage
63,2,I,Office2,Content,Main,Collage
63,1,I,Office2,Access,Main,Collage
63,2,I,Office2,Clarity,Main,Collage
63,3,I,Office2,Privacy,Main,Collage
63,2,I,Office2,Overall,Main,Collage
65,1,P,Office1,Content,360,Real
65,1,P,Office1,Access,360,Real
65,0,P,Office1,Clarity,360,Real
65,3,P,Office1,Privacy,360,Real
65,1,P,Office1,Overall,360,Real
65,2,P,Office2,Content,360,Real
65,-1,P,Office2,Access,360,Real
65,-1,P,Office2,Clarity,360,Real
65,3,P,Office2,Privacy,360,Real
65,1,P,Office2,Overall,360,Real
65,3,P,Library1,Content,360,Real
65,3,P,Library1,Access,360,Real
65,1,P,Library1,Clarity,360,Real
65,2,P,Library1,Privacy,360,Real
65,3,P,Library1,Overall,360,Real
65,2,P,Library2,Content,360,Real
65,2,P,Library2,Access,360,Real
65,1,P,Library2,Clarity,360,Real
65,3,P,Library2,Privacy,360,Real
65,2,P,Library2,Overall,360,Real
65,-1,V,Office1,Content,360,Real
65,-1,V,Office1,Access,360,Real
65,0,V,Office1,Clarity,360,Real
65,3,V,Office1,Privacy,360,Real
65,-1,V,Office1,Overall,360,Real
65,-2,V,Office2,Content,360,Real
65,-1,V,Office2,Access,360,Real
65,-1,V,Office2,Clarity,360,Real
65,3,V,Office2,Privacy,360,Real
65,-1,V,Office2,Overall,360,Real
65,2,V,Library1,Content,360,Real
65,2,V,Library1,Access,360,Real
65,3,V,Library1,Clarity,360,Real
65,0,V,Library1,Privacy,360,Real
65,2,V,Library1,Overall,360,Real
65,2,V,Library2,Content,360,Real
65,2,V,Library2,Access,360,Real
65,2,V,Library2,Clarity,360,Real
65,3,V,Library2,Privacy,360,Real
65,2,V,Library2,Overall,360,Real
66,1,P,Office1,Content,360,Real
66,0,P,Office1,Access,360,Real
66,0,P,Office1,Clarity,360,Real
66,2,P,Office1,Privacy,360,Real
66,1,P,Office1,Overall,360,Real
66,-1,P,Office2,Content,360,Real
66,-1,P,Office2,Access,360,Real
66,-1,P,Office2,Clarity,360,Real
66,2,P,Office2,Privacy,360,Real
66,-1,P,Office2,Overall,360,Real
66,1,P,Library1,Content,360,Real
66,2,P,Library1,Access,360,Real
66,3,P,Library1,Clarity,360,Real
66,-1,P,Library1,Privacy,360,Real
66,2,P,Library1,Overall,360,Real
66,1,P,Library2,Content,360,Real
66,0,P,Library2,Access,360,Real
66,1,P,Library2,Clarity,360,Real
66,3,P,Library2,Privacy,360,Real
66,1,P,Library2,Overall,360,Real
66,1,I,Library1,Content,Main,Collage
66,2,I,Library1,Access,Main,Collage
66,2,I,Library1,Clarity,Main,Collage
66,0,I,Library1,Privacy,Main,Collage
66,2,I,Library1,Overall,Main,Collage
66,-1,I,Library1,Content,Side1,Collage
66,0,I,Library1,Access,Side1,Collage
66,2,I,Library1,Clarity,Side1,Collage
66,-1,I,Library1,Privacy,Side1,Collage
66,0,I,Library1,Overall,Side1,Collage
66,-1,I,Library2,Content,Main,Collage
66,2,I,Library2,Access,Main,Collage
66,1,I,Library2,Clarity,Main,Collage
66,1,I,Library2,Privacy,Main,Collage
66,1,I,Library2,Overall,Main,Collage
66,0,I,Library2,Content,Side2,Collage
66,-1,I,Library2,Access,Side2,Collage
66,1,I,Library2,Clarity,Side2,Collage
66,2,I,Library2,Privacy,Side2,Collage
66,0,I,Library2,Overall,Side2,Collage
66,1,I,Library2,Content,Side1,Collage
66,2,I,Library2,Access,Side1,Collage
66,0,I,Library2,Clarity,Side1,Collage
66,1,I,Library2,Privacy,Side1,Collage
66,1,I,Library2,Overall,Side1,Collage
66,1,I,Office1,Content,Main,Collage
66,0,I,Office1,Access,Main,Collage
66,-2,I,Office1,Clarity,Main,Collage
66,2,I,Office1,Privacy,Main,Collage
66,1,I,Office1,Overall,Main,Collage
66,-1,I,Office2,Content,Main,Collage
66,-1,I,Office2,Access,Main,Collage
66,-1,I,Office2,Clarity,Main,Collage
66,1,I,Office2,Privacy,Main,Collage
66,-1,I,Office2,Overall,Main,Collage
67,1,P,Office1,Content,360,Real
67,1,P,Office1,Access,360,Real
67,1,P,Office1,Clarity,360,Real
67,2,P,Office1,Privacy,360,Real
67,1,P,Office1,Overall,360,Real
67,1,P,Office2,Content,360,Real
67,0,P,Office2,Access,360,Real
67,0,P,Office2,Clarity,360,Real
67,2,P,Office2,Privacy,360,Real
67,1,P,Office2,Overall,360,Real
67,1,P,Library1,Content,360,Real
67,1,P,Library1,Access,360,Real
67,1,P,Library1,Clarity,360,Real
67,-1,P,Library1,Privacy,360,Real
67,1,P,Library1,Overall,360,Real
67,0,P,Library2,Content,360,Real
67,0,P,Library2,Access,360,Real
67,0,P,Library2,Clarity,360,Real
67,-1,P,Library2,Privacy,360,Real
67,0,P,Library2,Overall,360,Real
67,1,V,Office1,Content,360,Real
67,1,V,Office1,Access,360,Real
67,1,V,Office1,Clarity,360,Real
67,2,V,Office1,Privacy,360,Real
67,1,V,Office1,Overall,360,Real
67,1,V,Office2,Content,360,Real
67,1,V,Office2,Access,360,Real
67,2,V,Office2,Clarity,360,Real
67,2,V,Office2,Privacy,360,Real
67,1,V,Office2,Overall,360,Real
67,2,V,Library1,Content,360,Real
67,3,V,Library1,Access,360,Real
67,2,V,Library1,Clarity,360,Real
67,-2,V,Library1,Privacy,360,Real
67,2,V,Library1,Overall,360,Real
67,2,V,Library2,Content,360,Real
67,1,V,Library2,Access,360,Real
67,1,V,Library2,Clarity,360,Real
67,3,V,Library2,Privacy,360,Real
67,2,V,Library2,Overall,360,Real
68,3,V,Office1,Content,360,Real
68,3,V,Office1,Access,360,Real
68,3,V,Office1,Clarity,360,Real
68,3,V,Office1,Privacy,360,Real
68,3,V,Office1,Overall,360,Real
68,-3,V,Office2,Content,360,Real
68,-2,V,Office2,Access,360,Real
68,-3,V,Office2,Clarity,360,Real
68,-3,V,Office2,Privacy,360,Real
68,-3,V,Office2,Overall,360,Real
68,-2,V,Library1,Content,360,Real
68,1,V,Library1,Access,360,Real
68,3,V,Library1,Clarity,360,Real
68,0,V,Library1,Privacy,360,Real
68,0,V,Library1,Overall,360,Real
68,1,V,Library2,Content,360,Real
68,1,V,Library2,Access,360,Real
68,3,V,Library2,Clarity,360,Real
68,-1,V,Library2,Privacy,360,Real
68,3,V,Library2,Overall,360,Real
69,-2,P,Office1,Content,360,Real
69,-1,P,Office1,Access,360,Real
69,0,P,Office1,Clarity,360,Real
69,0,P,Office1,Privacy,360,Real
69,-1,P,Office1,Overall,360,Real
69,-1,P,Office2,Content,360,Real
69,-2,P,Office2,Access,360,Real
69,-2,P,Office2,Clarity,360,Real
69,0,P,Office2,Privacy,360,Real
69,-2,P,Office2,Overall,360,Real
69,2,P,Library1,Content,360,Real
69,1,P,Library1,Access,360,Real
69,1,P,Library1,Clarity,360,Real
69,1,P,Library1,Privacy,360,Real
69,2,P,Library1,Overall,360,Real
69,0,P,Library2,Content,360,Real
69,-1,P,Library2,Access,360,Real
69,-1,P,Library2,Clarity,360,Real
69,2,P,Library2,Privacy,360,Real
69,0,P,Library2,Overall,360,Real
69,-2,V,Office1,Content,360,Real
69,-2,V,Office1,Access,360,Real
69,-1,V,Office1,Clarity,360,Real
69,2,V,Office1,Privacy,360,Real
69,-2,V,Office1,Overall,360,Real
69,-2,V,Office2,Content,360,Real
69,-1,V,Office2,Access,360,Real
69,-3,V,Office2,Clarity,360,Real
69,1,V,Office2,Privacy,360,Real
69,-2,V,Office2,Overall,360,Real
69,1,V,Library1,Content,360,Real
69,3,V,Library1,Access,360,Real
69,1,V,Library1,Clarity,360,Real
69,-1,V,Library1,Privacy,360,Real
69,2,V,Library1,Overall,360,Real
69,-1,V,Library2,Content,360,Real
69,-1,V,Library2,Access,360,Real
69,-1,V,Library2,Clarity,360,Real
69,3,V,Library2,Privacy,360,Real
69,-1,V,Library2,Overall,360,Real
72,-2,P,Office1,Content,360,Real
72,-2,P,Office1,Access,360,Real
72,-2,P,Office1,Clarity,360,Real
72,0,P,Office1,Privacy,360,Real
72,-3,P,Office1,Overall,360,Real
72,1,P,Office2,Content,360,Real
72,-1,P,Office2,Access,360,Real
72,-2,P,Office2,Clarity,360,Real
72,0,P,Office2,Privacy,360,Real
72,-1,P,Office2,Overall,360,Real
72,3,P,Library1,Content,360,Real
72,3,P,Library1,Access,360,Real
72,3,P,Library1,Clarity,360,Real
72,2,P,Library1,Privacy,360,Real
72,3,P,Library1,Overall,360,Real
72,3,P,Library2,Content,360,Real
72,2,P,Library2,Access,360,Real
72,2,P,Library2,Clarity,360,Real
72,3,P,Library2,Privacy,360,Real
72,3,P,Library2,Overall,360,Real
72,-1,V,Office1,Content,360,Real
72,1,V,Office1,Access,360,Real
72,1,V,Office1,Clarity,360,Real
72,2,V,Office1,Privacy,360,Real
72,1,V,Office1,Overall,360,Real
72,-3,V,Office2,Content,360,Real
72,-3,V,Office2,Access,360,Real
72,-3,V,Office2,Clarity,360,Real
72,3,V,Office2,Privacy,360,Real
72,-3,V,Office2,Overall,360,Real
72,3,V,Library1,Content,360,Real
72,3,V,Library1,Access,360,Real
72,3,V,Library1,Clarity,360,Real
72,1,V,Library1,Privacy,360,Real
72,3,V,Library1,Overall,360,Real
72,1,V,Library2,Content,360,Real
72,2,V,Library2,Access,360,Real
72,1,V,Library2,Clarity,360,Real
72,-2,V,Library2,Privacy,360,Real
72,1,V,Library2,Overall,360,Real
73,2,I,Library1,Content,Main,Render
73,2,I,Library1,Access,Main,Render
73,2,I,Library1,Clarity,Main,Render
73,-2,I,Library1,Privacy,Main,Render
73,1,I,Library1,Overall,Main,Render
73,0,I,Library1,Content,Side1,Render
73,-1,I,Library1,Access,Side1,Render
73,0,I,Library1,Clarity,Side1,Render
73,0,I,Library1,Privacy,Side1,Render
73,0,I,Library1,Overall,Side1,Render
73,0,I,Library2,Content,Main,Render
73,0,I,Library2,Access,Main,Render
73,1,I,Library2,Clarity,Main,Render
73,1,I,Library2,Privacy,Main,Render
73,0,I,Library2,Overall,Main,Render
73,0,I,Library2,Content,Side2,Render
73,1,I,Library2,Access,Side2,Render
73,0,I,Library2,Clarity,Side2,Render
73,1,I,Library2,Privacy,Side2,Render
73,0,I,Library2,Overall,Side2,Render
73,2,I,Library2,Content,Side1,Render
73,2,I,Library2,Access,Side1,Render
73,-1,I,Library2,Clarity,Side1,Render
73,2,I,Library2,Privacy,Side1,Render
73,2,I,Library2,Overall,Side1,Render
73,-1,I,Office1,Content,Main,Render
73,-1,I,Office1,Access,Main,Render
73,-1,I,Office1,Clarity,Main,Render
73,0,I,Office1,Privacy,Main,Render
73,-1,I,Office1,Overall,Main,Render
73,-2,I,Office2,Content,Main,Render
73,0,I,Office2,Access,Main,Render
73,-3,I,Office2,Clarity,Main,Render
73,1,I,Office2,Privacy,Main,Render
73,0,I,Office2,Overall,Main,Render
74,2,V,Office1,Content,360,Real
74,0,V,Office1,Access,360,Real
74,-2,V,Office1,Clarity,360,Real
74,-1,V,Office1,Privacy,360,Real
74,1,V,Office1,Overall,360,Real
74,0,V,Office2,Content,360,Real
74,-2,V,Office2,Access,360,Real
74,-2,V,Office2,Clarity,360,Real
74,2,V,Office2,Privacy,360,Real
74,0,V,Office2,Overall,360,Real
74,1,V,Library1,Content,360,Real
74,1,V,Library1,Access,360,Real
74,2,V,Library1,Clarity,360,Real
74,-2,V,Library1,Privacy,360,Real
74,1,V,Library1,Overall,360,Real
74,1,V,Library2,Content,360,Real
74,0,V,Library2,Access,360,Real
74,-1,V,Library2,Clarity,360,Real
74,3,V,Library2,Privacy,360,Real
74,1,V,Library2,Overall,360,Real
75,2,V,Office1,Content,360,Real
75,2,V,Office1,Access,360,Real
75,3,V,Office1,Clarity,360,Real
75,3,V,Office1,Privacy,360,Real
75,2,V,Office1,Overall,360,Real
75,1,V,Office2,Content,360,Real
75,1,V,Office2,Access,360,Real
75,3,V,Office2,Clarity,360,Real
75,3,V,Office2,Privacy,360,Real
75,2,V,Office2,Overall,360,Real
75,3,V,Library1,Content,360,Real
75,3,V,Library1,Access,360,Real
75,3,V,Library1,Clarity,360,Real
75,0,V,Library1,Privacy,360,Real
75,2,V,Library1,Overall,360,Real
75,3,V,Library2,Content,360,Real
75,3,V,Library2,Access,360,Real
75,3,V,Library2,Clarity,360,Real
75,3,V,Library2,Privacy,360,Real
75,3,V,Library2,Overall,360,Real
76,2,V,Office1,Content,360,Real
76,3,V,Office1,Access,360,Real
76,2,V,Office1,Clarity,360,Real
76,3,V,Office1,Privacy,360,Real
76,2,V,Office1,Overall,360,Real
76,1,V,Office2,Content,360,Real
76,2,V,Office2,Access,360,Real
76,2,V,Office2,Clarity,360,Real
76,3,V,Office2,Privacy,360,Real
76,2,V,Office2,Overall,360,Real
76,3,V,Library1,Content,360,Real
76,3,V,Library1,Access,360,Real
76,3,V,Library1,Clarity,360,Real
76,1,V,Library1,Privacy,360,Real
76,3,V,Library1,Overall,360,Real
76,2,V,Library2,Content,360,Real
76,2,V,Library2,Access,360,Real
76,2,V,Library2,Clarity,360,Real
76,3,V,Library2,Privacy,360,Real
76,2,V,Library2,Overall,360,Real
77,3,V,Office1,Content,360,Real
77,3,V,Office1,Access,360,Real
77,3,V,Office1,Clarity,360,Real
77,3,V,Office1,Privacy,360,Real
77,3,V,Office1,Overall,360,Real
77,3,V,Office2,Content,360,Real
77,2,V,Office2,Access,360,Real
77,3,V,Office2,Clarity,360,Real
77,3,V,Office2,Privacy,360,Real
77,2,V,Office2,Overall,360,Real
77,3,V,Library1,Content,360,Real
77,3,V,Library1,Access,360,Real
77,2,V,Library1,Clarity,360,Real
77,2,V,Library1,Privacy,360,Real
77,3,V,Library1,Overall,360,Real
77,1,V,Library2,Content,360,Real
77,2,V,Library2,Access,360,Real
77,3,V,Library2,Clarity,360,Real
77,3,V,Library2,Privacy,360,Real
77,2,V,Library2,Overall,360,Real
78,1,V,Office1,Content,360,Real
78,2,V,Office1,Access,360,Real
78,2,V,Office1,Clarity,360,Real
78,3,V,Office1,Privacy,360,Real
78,1,V,Office1,Overall,360,Real
78,0,V,Office2,Content,360,Real
78,1,V,Office2,Access,360,Real
78,1,V,Office2,Clarity,360,Real
78,3,V,Office2,Privacy,360,Real
78,1,V,Office2,Overall,360,Real
78,3,V,Library1,Content,360,Real
78,3,V,Library1,Access,360,Real
78,3,V,Library1,Clarity,360,Real
78,2,V,Library1,Privacy,360,Real
78,3,V,Library1,Overall,360,Real
78,1,V,Library2,Content,360,Real
78,1,V,Library2,Access,360,Real
78,2,V,Library2,Clarity,360,Real
78,2,V,Library2,Privacy,360,Real
78,1,V,Library2,Overall,360,Real
79,1,V,Office1,Content,360,Real
79,1,V,Office1,Access,360,Real
79,1,V,Office1,Clarity,360,Real
79,1,V,Office1,Privacy,360,Real
79,1,V,Office1,Overall,360,Real
79,1,V,Office2,Content,360,Real
79,1,V,Office2,Access,360,Real
79,0,V,Office2,Clarity,360,Real
79,1,V,Office2,Privacy,360,Real
79,0,V,Office2,Overall,360,Real
79,1,V,Library1,Content,360,Real
79,2,V,Library1,Access,360,Real
79,1,V,Library1,Clarity,360,Real
79,0,V,Library1,Privacy,360,Real
79,2,V,Library1,Overall,360,Real
79,1,V,Library2,Content,360,Real
79,1,V,Library2,Access,360,Real
79,0,V,Library2,Clarity,360,Real
79,1,V,Library2,Privacy,360,Real
79,1,V,Library2,Overall,360,Real
80,1,V,Office1,Content,360,Real
80,1,V,Office1,Access,360,Real
80,3,V,Office1,Clarity,360,Real
80,2,V,Office1,Privacy,360,Real
80,1,V,Office1,Overall,360,Real
80,-1,V,Office2,Content,360,Real
80,-1,V,Office2,Access,360,Real
80,3,V,Office2,Clarity,360,Real
80,3,V,Office2,Privacy,360,Real
80,-1,V,Office2,Overall,360,Real
80,2,V,Library1,Content,360,Real
80,3,V,Library1,Access,360,Real
80,3,V,Library1,Clarity,360,Real
80,-3,V,Library1,Privacy,360,Real
80,2,V,Library1,Overall,360,Real
80,1,V,Library2,Content,360,Real
80,2,V,Library2,Access,360,Real
80,3,V,Library2,Clarity,360,Real
80,3,V,Library2,Privacy,360,Real
80,3,V,Library2,Overall,360,Real
81,1,V,Office1,Content,360,Real
81,1,V,Office1,Access,360,Real
81,2,V,Office1,Clarity,360,Real
81,1,V,Office1,Privacy,360,Real
81,1,V,Office1,Overall,360,Real
81,2,V,Office2,Content,360,Real
81,1,V,Office2,Access,360,Real
81,3,V,Office2,Clarity,360,Real
81,2,V,Office2,Privacy,360,Real
81,2,V,Office2,Overall,360,Real
81,3,V,Library1,Content,360,Real
81,3,V,Library1,Access,360,Real
81,2,V,Library1,Clarity,360,Real
81,-1,V,Library1,Privacy,360,Real
81,3,V,Library1,Overall,360,Real
81,3,V,Library2,Content,360,Real
81,3,V,Library2,Access,360,Real
81,3,V,Library2,Clarity,360,Real
81,3,V,Library2,Privacy,360,Real
81,3,V,Library2,Overall,360,Real
82,3,V,Office1,Content,360,Real
82,3,V,Office1,Access,360,Real
82,3,V,Office1,Clarity,360,Real
82,0,V,Office1,Privacy,360,Real
82,2,V,Office1,Overall,360,Real
82,2,V,Office2,Content,360,Real
82,2,V,Office2,Access,360,Real
82,3,V,Office2,Clarity,360,Real
82,1,V,Office2,Privacy,360,Real
82,2,V,Office2,Overall,360,Real
82,3,V,Library1,Content,360,Real
82,3,V,Library1,Access,360,Real
82,3,V,Library1,Clarity,360,Real
82,-2,V,Library1,Privacy,360,Real
82,1,V,Library1,Overall,360,Real
82,2,V,Library2,Content,360,Real
82,2,V,Library2,Access,360,Real
82,3,V,Library2,Clarity,360,Real
82,2,V,Library2,Privacy,360,Real
82,2,V,Library2,Overall,360,Real
83,1,V,Office1,Content,360,Real
83,2,V,Office1,Access,360,Real
83,2,V,Office1,Clarity,360,Real
83,1,V,Office1,Privacy,360,Real
83,2,V,Office1,Overall,360,Real
83,-2,V,Office2,Content,360,Real
83,-1,V,Office2,Access,360,Real
83,-1,V,Office2,Clarity,360,Real
83,2,V,Office2,Privacy,360,Real
83,-1,V,Office2,Overall,360,Real
83,3,V,Library1,Content,360,Real
83,3,V,Library1,Access,360,Real
83,3,V,Library1,Clarity,360,Real
83,1,V,Library1,Privacy,360,Real
83,3,V,Library1,Overall,360,Real
83,2,V,Library2,Content,360,Real
83,2,V,Library2,Access,360,Real
83,2,V,Library2,Clarity,360,Real
83,3,V,Library2,Privacy,360,Real
83,2,V,Library2,Overall,360,Real
84,2,V,Office1,Content,360,Real
84,2,V,Office1,Access,360,Real
84,3,V,Office1,Clarity,360,Real
84,2,V,Office1,Privacy,360,Real
84,2,V,Office1,Overall,360,Real
84,2,V,Office2,Content,360,Real
84,1,V,Office2,Access,360,Real
84,3,V,Office2,Clarity,360,Real
84,3,V,Office2,Privacy,360,Real
84,1,V,Office2,Overall,360,Real
84,2,V,Library1,Content,360,Real
84,3,V,Library1,Access,360,Real
84,3,V,Library1,Clarity,360,Real
84,-2,V,Library1,Privacy,360,Real
84,2,V,Library1,Overall,360,Real
84,3,V,Library2,Content,360,Real
84,3,V,Library2,Access,360,Real
84,3,V,Library2,Clarity,360,Real
84,3,V,Library2,Privacy,360,Real
84,3,V,Library2,Overall,360,Real
85,3,V,Office1,Content,360,Real
85,3,V,Office1,Access,360,Real
85,2,V,Office1,Clarity,360,Real
85,3,V,Office1,Privacy,360,Real
85,3,V,Office1,Overall,360,Real
85,3,V,Office2,Content,360,Real
85,1,V,Office2,Access,360,Real
85,2,V,Office2,Clarity,360,Real
85,3,V,Office2,Privacy,360,Real
85,2,V,Office2,Overall,360,Real
85,2,V,Library1,Content,360,Real
85,3,V,Library1,Access,360,Real
85,3,V,Library1,Clarity,360,Real
85,2,V,Library1,Privacy,360,Real
85,2,V,Library1,Overall,360,Real
85,3,V,Library2,Content,360,Real
85,3,V,Library2,Access,360,Real
85,3,V,Library2,Clarity,360,Real
85,3,V,Library2,Privacy,360,Real
85,3,V,Library2,Overall,360,Real
86,2,V,Office1,Content,360,Real
86,2,V,Office1,Access,360,Real
86,3,V,Office1,Clarity,360,Real
86,1,V,Office1,Privacy,360,Real
86,2,V,Office1,Overall,360,Real
86,2,V,Office2,Content,360,Real
86,2,V,Office2,Access,360,Real
86,2,V,Office2,Clarity,360,Real
86,2,V,Office2,Privacy,360,Real
86,2,V,Office2,Overall,360,Real
86,2,V,Library1,Content,360,Real
86,3,V,Library1,Access,360,Real
86,3,V,Library1,Clarity,360,Real
86,1,V,Library1,Privacy,360,Real
86,2,V,Library1,Overall,360,Real
86,1,V,Library2,Content,360,Real
86,2,V,Library2,Access,360,Real
86,3,V,Library2,Clarity,360,Real
86,3,V,Library2,Privacy,360,Real
86,1,V,Library2,Overall,360,Real
87,2,V,Office1,Content,360,Real
87,1,V,Office1,Access,360,Real
87,3,V,Office1,Clarity,360,Real
87,3,V,Office1,Privacy,360,Real
87,2,V,Office1,Overall,360,Real
87,1,V,Office2,Content,360,Real
87,1,V,Office2,Access,360,Real
87,3,V,Office2,Clarity,360,Real
87,3,V,Office2,Privacy,360,Real
87,0,V,Office2,Overall,360,Real
87,3,V,Library1,Content,360,Real
87,3,V,Library1,Access,360,Real
87,-1,V,Library1,Clarity,360,Real
87,-1,V,Library1,Privacy,360,Real
87,2,V,Library1,Overall,360,Real
87,3,V,Library2,Content,360,Real
87,2,V,Library2,Access,360,Real
87,3,V,Library2,Clarity,360,Real
87,3,V,Library2,Privacy,360,Real
87,3,V,Library2,Overall,360,Real
88,2,V,Office1,Content,360,Real
88,3,V,Office1,Access,360,Real
88,3,V,Office1,Clarity,360,Real
88,2,V,Office1,Privacy,360,Real
88,3,V,Office1,Overall,360,Real
88,2,V,Office2,Content,360,Real
88,2,V,Office2,Access,360,Real
88,3,V,Office2,Clarity,360,Real
88,1,V,Office2,Privacy,360,Real
88,2,V,Office2,Overall,360,Real
88,3,V,Library1,Content,360,Real
88,3,V,Library1,Access,360,Real
88,3,V,Library1,Clarity,360,Real
88,1,V,Library1,Privacy,360,Real
88,3,V,Library1,Overall,360,Real
88,2,V,Library2,Content,360,Real
88,3,V,Library2,Access,360,Real
88,3,V,Library2,Clarity,360,Real
88,2,V,Library2,Privacy,360,Real
88,2,V,Library2,Overall,360,Real
89,3,V,Office1,Content,360,Real
89,2,V,Office1,Access,360,Real
89,3,V,Office1,Clarity,360,Real
89,3,V,Office1,Privacy,360,Real
89,3,V,Office1,Overall,360,Real
89,2,V,Office2,Content,360,Real
89,1,V,Office2,Access,360,Real
89,2,V,Office2,Clarity,360,Real
89,3,V,Office2,Privacy,360,Real
89,2,V,Office2,Overall,360,Real
89,3,V,Library1,Content,360,Real
89,3,V,Library1,Access,360,Real
89,3,V,Library1,Clarity,360,Real
89,3,V,Library1,Privacy,360,Real
89,3,V,Library1,Overall,360,Real
89,3,V,Library2,Content,360,Real
89,3,V,Library2,Access,360,Real
89,3,V,Library2,Clarity,360,Real
89,3,V,Library2,Privacy,360,Real
89,3,V,Library2,Overall,360,Real
89,3,I,Library1,Content,Main,Collage
89,3,I,Library1,Access,Main,Collage
